,date,map_name,player_one_race,player_two_race,player_one,player_two,game_length,winner_name,p_one_winner
0,2021-09-02,Jagannatha LE,Zerg,Zerg,Serral,ShoWTimE,30.03,Serral,1
1,2021-07-09,2000 Atmospheres LE,Terran,Terran,XDthermyDX,JustJumy,05.50,XDthermyDX,1
2,2021-10-23,Glittering Ashes LE,Terran,Terran,CuKu,XDthermyDX,08.44,XDthermyDX,0
3,2021-09-19,2000 Atmospheres LE,Zerg,Zerg,DPGRogue,DPGDark,16.02,DPGRogue,1
4,2021-09-19,Jagannatha LE,Zerg,Zerg,DPGRogue,DPGDark,04.46,DPGRogue,1
5,2021-09-19,Romanticide LE,Zerg,Zerg,DPGRogue,DPGDark,06.50,DPGDark,0
6,2021-09-19,Oxide LE,Zerg,Zerg,DPGRogue,DPGDark,17.06,DPGRogue,1
7,2021-09-19,2000 Atmospheres LE,Terran,Terran,Maru,DPGRogue,09.21,DPGRogue,0
8,2021-09-19,Blackburn LE,Terran,Terran,Maru,DPGRogue,09.36,Maru,1
9,2021-09-19,Beckett Industries LE,Terran,Terran,Maru,DPGRogue,07.50,Maru,1
10,2021-09-19,Romanticide LE,Terran,Terran,Maru,DPGRogue,24.37,DPGRogue,0
11,2021-09-19,Oxide LE,Terran,Terran,Maru,DPGRogue,04.20,Maru,1
12,2021-09-19,Lightshade LE,Terran,Terran,Maru,DPGRogue,06.09,Maru,1
13,2021-09-19,Jagannatha LE,Terran,Terran,maru,HeroMarine,10.12,maru,1
14,2021-09-19,Oxide LE,Terran,Terran,maru,HeroMarine,08.53,maru,1
15,2021-09-19,Romanticide LE,Terran,Terran,maru,HeroMarine,09.43,maru,1
16,2021-10-30,2000 Atmospheres LE,Protoss,Protoss,LouisXIII,starkiller,22.26,starkiller,0
17,2021-09-19,2000 Atmospheres LE,Zerg,Zerg,Serral,maru,24.05,maru,0
18,2021-09-19,Oxide LE,Zerg,Zerg,Serral,maru,15.04,maru,0
19,2021-09-19,Lightshade LE,Zerg,Zerg,Serral,maru,11.16,maru,0
20,2021-04-27,Romanticide LE,Protoss,Protoss,DPGZest,Maru,16.16,Maru,0
21,2021-09-26,Lightshade LE,Terran,Terran,XDthermyDX,llllllllllll,08.10,XDthermyDX,1
22,2021-04-27,Óxido EE,Protoss,Protoss,Trap,DPGCure,11.19,DPGCure,0
23,2021-04-28,Romanticide LE,Terran,Terran,DPGCure,Trap,09.27,DPGCure,1
24,2021-09-18,Oxide LE,Protoss,Protoss,Astrea,DPGRogue,10.28,DPGRogue,0
25,2021-09-18,Romanticide LE,Protoss,Protoss,Astrea,DPGrogue,15.08,Astrea,1
26,2021-09-18,Jagannatha LE,Protoss,Protoss,Astrea,DPGrogue,19.25,DPGrogue,0
27,2021-09-18,Lightshade LE,Protoss,Protoss,PartinG,Astrea,09.27,PartinG,1
28,2021-09-18,Oxide LE,Protoss,Protoss,PartinG,Astrea,04.57,PartinG,1
29,2021-09-19,2000 Atmospheres LE,Zerg,Zerg,DPGDark,DPGZest,10.02,DPGZest,0
30,2021-09-19,Lightshade LE,Zerg,Zerg,DPGDark,DPGZest,11.39,DPGDark,1
31,2021-09-19,Romanticide LE,Zerg,Zerg,DPGDark,DPGZest,20.24,DPGZest,0
32,2021-09-19,Oxide LE,Zerg,Zerg,DPGDark,DPGZest,08.47,DPGDark,1
33,2021-09-19,Jagannatha LE,Zerg,Zerg,DPGDark,DPGZest,41.33,DPGDark,1
34,2021-09-19,Oxide LE,Terran,Terran,LiquidClem,DPGrogue,10.55,DPGrogue,0
35,2021-09-19,Romanticide LE,Terran,Terran,LiquidClem,DPGrogue,16.05,DPGrogue,0
36,2021-09-19,2000 Atmospheres LE,Terran,Terran,LiquidClem,DPGrogue,14.01,DPGrogue,0
37,2021-09-18,2000 Atmospheres LE,Zerg,Zerg,Serral,DPGrogue,07.03,DPGrogue,0
38,2021-09-18,Lightshade LE,Zerg,Zerg,Serral,DPGrogue,22.02,Serral,1
39,2021-09-18,Jagannatha LE,Zerg,Zerg,Serral,DPGrogue,07.44,DPGrogue,0
40,2021-09-19,Lightshade LE,Zerg,Zerg,Reynor,HeroMarine,14.21,Reynor,1
41,2021-09-19,Oxide LE,Zerg,Zerg,Reynor,HeroMarine,17.37,Reynor,1
42,2021-09-19,2000 Atmospheres LE,Zerg,Zerg,Reynor,HeroMarine,15.15,HeroMarine,0
43,2021-09-19,Blackburn LE,Zerg,Zerg,Reynor,HeroMarine,16.26,HeroMarine,0
44,2021-09-19,Romanticide LE,Zerg,Zerg,Reynor,HeroMarine,21.57,HeroMarine,0
45,2021-09-18,Oxide LE,Protoss,Protoss,PartinG,Serral,23.14,Serral,0
46,2021-09-18,Blackburn LE,Protoss,Protoss,PartinG,Serral,02.50,Serral,0
47,2021-09-18,Oxide LE,Protoss,Protoss,PartinG,Serral,11.11,Serral,0
48,2021-09-18,Lightshade LE,Protoss,Protoss,PartinG,Serral,15.23,Serral,0
49,2021-07-28,Oxide LE,Zerg,Zerg,JimRising,Cham,09.52,JimRising,1
50,2021-07-28,Romanticide LE,Zerg,Zerg,JimRising,Cham,10.40,JimRising,1
51,2021-08-11,Romanticide LE,Protoss,Protoss,Gerald,souL,08.40,souL,0
52,2021-08-11,2000 Atmospheres LE,Protoss,Protoss,Gerald,souL,11.50,Gerald,1
53,2021-08-11,Blackburn LE,Protoss,Protoss,Gerald,souL,11.01,souL,0
54,2021-08-11,Oxide LE,Protoss,Protoss,Gerald,souL,08.31,souL,0
55,2021-08-11,2000 Atmospheres LE,Protoss,Protoss,Hellraiser,SKillous,08.55,SKillous,0
56,2021-08-11,Jagannatha LE,Protoss,Protoss,Hellraiser,SKillous,09.08,Hellraiser,1
57,2021-08-11,Blackburn LE,Protoss,Protoss,Hellraiser,SKillous,08.58,Hellraiser,1
58,2021-08-11,Romanticide LE,Protoss,Protoss,Hellraiser,SKillous,13.22,SKillous,0
59,2021-08-11,Oxide LE,Protoss,Protoss,Hellraiser,SKillous,10.53,SKillous,0
60,2021-07-28,Blackburn LE,Terran,Terran,SpeCial,JimRising,06.51,SpeCial,1
61,2021-07-28,Romanticide LE,Terran,Terran,SpeCial,JimRising,07.24,SpeCial,1
62,2021-08-11,2000 Atmospheres LE,Terran,Terran,uThermal,Krystianer,11.39,uThermal,1
63,2021-08-11,Blackburn LE,Protoss,Protoss,MaNa,PtitDrogo,15.30,PtitDrogo,0
64,2021-08-11,2000 Atmospheres LE,Protoss,Protoss,MaNa,PtitDrogo,05.50,MaNa,1
65,2021-08-11,Jagannatha LE,Protoss,Protoss,MaNa,PtitDrogo,06.20,MaNa,1
66,2021-08-11,Romanticide LE,Protoss,Protoss,MaNa,PtitDrogo,07.49,PtitDrogo,0
67,2021-08-11,Beckett Industries LE,Protoss,Protoss,MaNa,PtitDrogo,14.43,PtitDrogo,0
68,2021-08-12,Romanticide LE,Protoss,Protoss,MaxPax,uThermal,26.27,MaxPax,1
69,2021-08-12,Lightshade LE,Protoss,Protoss,MaxPax,uThermal,15.20,MaxPax,1
70,2021-08-12,Oxide LE,Protoss,Protoss,MaxPax,uThermal,07.04,uThermal,0
71,2021-08-12,Blackburn LE,Protoss,Protoss,MaxPax,uThermal,07.18,MaxPax,1
72,2021-07-28,Oxide LE,Terran,Terran,SpeCial,Ryu,08.41,SpeCial,1
73,2021-07-28,2000 Atmospheres LE,Terran,Terran,SpeCial,Ryu,12.33,SpeCial,1
74,2021-01-15,Jagannatha LE,Zerg,Zerg,Solar,Serral,06.35,Solar,1
75,2021-01-15,Jagannatha LE,Protoss,Protoss,ShoWTimE,Serral,10.12,Serral,0
76,2021-01-17,Oxide LE,Terran,Terran,LiquidClem,Trap,06.19,Trap,0
77,2021-01-15,Oxide LE,Protoss,Protoss,Stats,ShoWTimE,26.12,Stats,1
78,2021-01-17,Pillars of Gold LE,Zerg,Zerg,Serral,TYTY,17.02,Serral,1
79,2021-01-17,Pillars of Gold LE,Protoss,Protoss,Trap,Serral,13.05,Serral,0
80,2021-01-15,Pillars of Gold LE,Zerg,Zerg,Serral,Stats,13.07,Serral,1
81,2021-01-14,Romanticide LE,Terran,Terran,INnoVation,Reynor,11.42,Reynor,0
82,2021-01-15,Submarine LE,Zerg,Zerg,Solar,Stats,07.28,Solar,1
83,2021-01-14,Deathaura LE,Terran,Terran,INnoVation,Reynor,21.46,INnoVation,1
84,2021-01-17,Jagannatha LE,Protoss,Protoss,Trap,Serral,13.01,Serral,0
85,2021-01-17,Lightshade LE,Zerg,Zerg,Serral,TYTY,17.40,Serral,1
86,2021-01-15,Lightshade LE,Protoss,Protoss,Stats,Serral,06.32,Serral,0
87,2021-01-15,Lightshade LE,Protoss,Protoss,Stats,ShoWTimE,06.34,Stats,1
88,2021-01-15,Lightshade LE,Zerg,Zerg,Solar,Stats,10.12,Solar,1
89,2021-01-15,Oxide LE,Zerg,Zerg,Serral,ShoWTimE,09.59,Serral,1
90,2021-01-15,Submarine LE,Zerg,Zerg,Solar,Serral,14.58,Serral,0
91,2021-01-17,Deathaura LE,Zerg,Zerg,Serral,TYTY,23.54,Serral,1
92,2021-01-15,Oxide LE,Zerg,Zerg,Solar,Serral,13.41,Solar,1
93,2021-01-14,Pillars of Gold LE,Terran,Terran,INnoVation,Reynor,17.46,INnoVation,1
94,2021-01-17,Romanticide LE,Protoss,Protoss,Trap,Serral,08.25,Trap,1
95,2021-01-17,Lightshade LE,Protoss,Protoss,Trap,Serral,09.07,Serral,0
96,2021-01-17,Deathaura LE,Protoss,Protoss,Trap,Serral,13.48,Trap,1
97,2021-01-17,Submarine LE,Protoss,Protoss,Trap,Serral,08.59,Trap,1
98,2021-01-17,Oxide LE,Protoss,Protoss,Trap,Serral,11.39,Trap,1
99,2015-04-02,Coda LE,Zerg,Zerg,AcerBly,PiLiPiLi,11.57,AcerBly,1
100,2015-04-02,Ruins of Seras,Zerg,Zerg,AcerBly,PiLiPiLi,08.16,AcerBly,1
101,2015-04-01,Cactus Valley LE,Zerg,Zerg,Pseudorandom,nathanias,23.29,nathanias,0
102,2015-04-01,Cactus Valley LE,Zerg,Zerg,Pseudorandom,Believe,10.26,Pseudorandom,1
103,2015-04-02,Echo LE,Zerg,Zerg,CatZ,Kapu,03.51,CatZ,1
104,2015-04-02,Ruins of Seras,Protoss,Protoss,Kapu,CatZ,08.32,CatZ,0
105,2015-04-01,Coda LE,Protoss,Protoss,Minigun,Pseudorandom,11.57,Minigun,1
106,2015-04-01,Coda LE,Zerg,Zerg,Pseudorandom,GameOfDrones,10.33,Pseudorandom,1
107,2015-04-01,Iron Fortress LE,Zerg,Zerg,najzmajs,Pseudorandom,13.45,najzmajs,1
108,2015-04-01,Iron Fortress LE,Protoss,Protoss,Minigun,Pseudorandom,12.07,Pseudorandom,0
109,2015-04-01,Iron Fortress LE,Zerg,Zerg,Pseudorandom,Sinistar,11.22,Pseudorandom,1
110,2015-04-01,Orbital Shipyard,Zerg,Zerg,Pseudorandom,Pokebunny,02.05,Pseudorandom,1
111,2015-04-01,Orbital Shipyard,Zerg,Zerg,Pokebunny,Pseudorandom,09.09,Pseudorandom,0
112,2015-04-01,Ruins of Seras,Zerg,Zerg,Voper,lIlIlIlIlI,10.33,Voper,1
113,2015-04-01,Ruins of Seras,Zerg,Zerg,GameOfDrones,Pseudorandom,04.03,Pseudorandom,0
114,2015-04-01,Ruins of Seras,Zerg,Zerg,Pseudorandom,Phog,11.36,Phog,0
115,2015-04-01,Ruins of Seras,Zerg,Zerg,Pseudorandom,deth,06.33,deth,0
116,2015-04-02,Echo LE,Zerg,Zerg,Pseudorandom,StarNaN,09.12,Pseudorandom,1
117,2015-04-02,Coda LE,Zerg,Zerg,Pseudorandom,StarNaN,08.28,Pseudorandom,1
118,2015-04-02,Inferno Pools,Zerg,Zerg,Pseudorandom,CranK,11.38,Pseudorandom,1
119,2015-04-02,Coda LE,Zerg,Zerg,Pseudorandom,lIlIlIlIlI,13.24,lIlIlIlIlI,0
120,2015-04-02,Orbital Shipyard,Protoss,Protoss,lIlIlIlIlI,Pseudorandom,06.21,lIlIlIlIlI,1
121,2015-04-02,Ruins of Seras,Zerg,Zerg,Pseudorandom,lIlIlIlIlI,21.12,lIlIlIlIlI,0
122,2015-04-02,Ruins of Seras,Zerg,Zerg,Pseudorandom,Wintersc2,15.57,Pseudorandom,1
123,2015-04-02,Ruins of Seras,Terran,Terran,iaguz,Pseudorandom,10.13,iaguz,1
124,2021-01-14,Deathaura LE,Zerg,Zerg,Reynor,HeroMarine,11.55,Reynor,1
125,2021-01-13,Deathaura LE,Zerg,Zerg,Rogue,PartinG,16.36,Rogue,1
126,2021-01-13,Deathaura LE,Terran,Terran,ByuN,Trap,13.21,Trap,0
127,2021-01-13,Deathaura LE,Terran,Terran,ByuN,Rogue,19.53,ByuN,1
128,2021-01-14,Jagannatha LE,Terran,Terran,HeroMarine,INnoVation,13.24,INnoVation,0
129,2021-01-13,Jagannatha LE,Protoss,Protoss,Trap,Rogue,11.34,Rogue,0
130,2021-01-14,Lightshade LE,Terran,Terran,Bunny,Reynor,19.58,Bunny,1
131,2021-01-14,Pillars of Gold LE,Terran,Terran,Bunny,INnoVation,10.12,Bunny,1
132,2021-01-13,Romanticide LE,Protoss,Protoss,PartinG,Trap,13.54,Trap,0
133,2021-01-14,Deathaura LE,Terran,Terran,Bunny,Reynor,18.18,Reynor,0
134,2021-01-13,Jagannatha LE,Zerg,Zerg,Rogue,PartinG,04.10,PartinG,0
135,2021-01-14,Lightshade LE,Terran,Terran,Bunny,INnoVation,19.29,INnoVation,0
136,2021-01-14,Lightshade LE,Terran,Terran,HeroMarine,INnoVation,08.08,INnoVation,0
137,2021-01-13,Oxide LE,Protoss,Protoss,Trap,ByuN,11.24,ByuN,0
138,2021-01-13,Oxide LE,Protoss,Protoss,PartinG,Trap,07.59,PartinG,1
139,2021-01-13,Oxide LE,Zerg,Zerg,Rogue,ByuN,11.27,Rogue,1
140,2021-01-14,Romanticide LE,Zerg,Zerg,Reynor,HeroMarine,08.57,Reynor,1
141,2021-01-13,Romanticide LE,Protoss,Protoss,Trap,Rogue,14.58,Trap,1
142,2021-01-13,Deathaura LE,Protoss,Protoss,Trap,Rogue,09.21,Trap,1
143,2021-01-13,Jagannatha LE,Protoss,Protoss,Trap,PartinG,09.10,Trap,1
144,2021-01-14,Oxide LE,Terran,Terran,Bunny,INnoVation,12.25,Bunny,1
145,2021-01-14,Pillars of Gold LE,Terran,Terran,Bunny,Reynor,18.35,Bunny,1
146,2021-01-13,Romanticide LE,Zerg,Zerg,Rogue,PartinG,10.16,Rogue,1
147,2021-01-13,Romanticide LE,Protoss,Protoss,Trap,ByuN,10.31,ByuN,0
148,2021-01-13,Romanticide LE,Zerg,Zerg,Rogue,ByuN,08.32,ByuN,0
149,2020-12-18,Lightshade LE,Terran,Terran,uwuThermal,Neeblet,05.24,uwuThermal,1
150,2021-01-08,Lightshade LE,Zerg,Zerg,Lambo,SortOf,05.49,Lambo,1
151,2020-12-23,Jagannatha LE,Zerg,Zerg,BlyOnFire,ShaDoWn,05.35,BlyOnFire,1
152,2021-01-12,Pillars of Gold LE,Terran,Terran,TYTY,RAGNAROK,16.26,TYTY,1
153,2021-01-12,Deathaura LE,Terran,Terran,LiquidClem,Zest,06.52,LiquidClem,1
154,2021-01-12,Jagannatha LE,Protoss,Protoss,Zest,RAGNAROK,09.29,RAGNAROK,0
155,2021-01-12,Romanticide LE,Zerg,Zerg,Ragnarok,LiquidClem,17.59,LiquidClem,0
156,2021-01-12,Submarine LE,Terran,Terran,LiquidClem,TYTY,12.49,TYTY,0
157,2021-01-12,Deathaura LE,Terran,Terran,LiquidClem,Ragnarok,17.24,Ragnarok,0
158,2021-01-12,Lightshade LE,Terran,Terran,LiquidClem,TYTY,14.00,LiquidClem,1
159,2021-01-12,Oxide LE,Protoss,Protoss,Zest,RAGNAROK,09.31,RAGNAROK,0
160,2021-01-12,Pillars of Gold LE,Protoss,Protoss,Zest,LiquidClem,09.59,Zest,1
161,2021-01-12,Romanticide LE,Zerg,Zerg,RAGNAROK,TYTY,09.15,RAGNAROK,1
162,2021-01-12,Lightshade LE,Zerg,Zerg,RAGNAROK,TYTY,14.37,TYTY,0
163,2021-01-12,Oxide LE,Terran,Terran,LiquidClem,TYTY,12.44,TYTY,0
164,2021-01-12,Pillars of Gold LE,Zerg,Zerg,Ragnarok,LiquidClem,10.31,LiquidClem,0
165,2021-01-12,Romanticide LE,Protoss,Protoss,Zest,LiquidClem,19.44,LiquidClem,0
166,2020-12-31,Lightshade LE,Zerg,Zerg,Garitos,uwuThermal,07.40,uwuThermal,0
167,2021-01-06,Oxide LE,Terran,Terran,Dream,Zoun,13.01,Dream,1
168,2020-12-19,Jagannatha LE,Protoss,Protoss,ShoWTimE,Serral,11.20,Serral,0
169,2020-12-19,Lightshade LE,Protoss,Protoss,ShoWTimE,Serral,11.55,Serral,0
170,2020-12-19,Oxide LE,Protoss,Protoss,ShoWTimE,Serral,10.05,Serral,0
171,2020-12-19,Romanticide LE,Protoss,Protoss,ShoWTimE,Serral,38.39,ShoWTimE,1
172,2021-01-09,Lightshade LE,Terran,Terran,ViBE,Aphelion,20.39,ViBE,1
173,2021-01-09,Lightshade LE,Terran,Terran,ViBE,A.I.,12.06,A.I.,0
174,2020-12-20,Lightshade LE,Zerg,Zerg,AgoElazer,ByuN,05.27,ByuN,0
175,2020-12-20,Oxide LE,Terran,Terran,ByuN,AgoElazer,15.33,ByuN,1
176,2020-12-20,Pillars of Gold LE,Terran,Terran,ByuN,AgoElazer,15.37,ByuN,1
177,2020-12-13,Deathaura LE,Zerg,Zerg,AGOElazer,Reynor,11.11,AGOElazer,1
178,2020-12-14,Jagannatha LE,Zerg,Zerg,AGOElazer,Reynor,05.53,AGOElazer,1
179,2020-12-13,Romanticide LE,Zerg,Zerg,AGOElazer,Reynor,07.39,AGOElazer,1
180,2020-12-12,Oxide LE,Zerg,Zerg,AgoElazer,Stats,10.49,AgoElazer,1
181,2020-12-12,Pillars of Gold LE,Protoss,Protoss,Stats,AgoElazer,08.39,AgoElazer,0
182,2020-12-12,Romanticide LE,Protoss,Protoss,Stats,AgoElazer,07.15,Stats,1
183,2020-12-13,Deathaura LE,Terran,Terran,ByuN,Rogue,11.47,Rogue,0
184,2020-12-13,Oxide LE,Terran,Terran,ByuN,Rogue,11.34,ByuN,1
185,2020-12-13,Pillars of Gold LE,Terran,Terran,ByuN,Rogue,06.04,ByuN,1
186,2020-12-13,Romanticide LE,Terran,Terran,ByuN,Rogue,12.42,ByuN,1
187,2020-12-13,Lightshade LE,Terran,Terran,maru,Serral,15.27,Serral,0
188,2020-12-13,Oxide LE,Terran,Terran,maru,Serral,16.51,Serral,0
189,2020-12-13,Romanticide LE,Terran,Terran,maru,Serral,22.14,Serral,0
190,2020-12-12,Deathaura LE,Protoss,Protoss,ShoWTimE,TYTY,17.06,ShoWTimE,1
191,2020-12-12,Lightshade LE,Protoss,Protoss,ShoWTimE,TYTY,08.32,TYTY,0
192,2020-12-12,Oxide LE,Protoss,Protoss,ShoWTimE,TYTY,11.58,ShoWTimE,1
193,2020-12-12,Pillars of Gold LE,Protoss,Protoss,ShoWTimE,TYTY,18.39,ShoWTimE,1
194,2020-12-13,Deathaura LE,Protoss,Protoss,Zest,ShoWTimE,12.34,Zest,1
195,2020-12-13,Jagannatha LE,Protoss,Protoss,ShoWTimE,Zest,10.05,ShoWTimE,1
196,2020-12-13,Lightshade LE,Protoss,Protoss,ShoWTimE,Zest,10.03,ShoWTimE,1
197,2020-12-13,Oxide LE,Protoss,Protoss,ShoWTimE,Zest,07.46,ShoWTimE,1
198,2020-12-13,Romanticide LE,Protoss,Protoss,ShoWTimE,Zest,07.50,Zest,0
199,2020-12-12,Submarine LE,Zerg,Zerg,AgoElazer,Stats,09.03,AgoElazer,1
200,2020-12-12,Deathaura LE,Terran,Terran,DPGCure,ByuN,18.36,DPGCure,1
201,2020-12-13,Lightshade LE,Terran,Terran,DPGCure,ByuN,04.51,DPGCure,1
202,2020-12-13,Oxide LE,Terran,Terran,DPGCure,ByuN,14.04,ByuN,0
203,2020-12-13,Pillars of Gold LE,Terran,Terran,DPGCure,ByuN,19.17,ByuN,0
204,2020-12-13,Romanticide LE,Terran,Terran,DPGCure,ByuN,03.47,ByuN,0
205,2020-12-12,Deathaura LE,Zerg,Zerg,Serral,Dark,08.28,Dark,0
206,2020-12-12,Jagannatha LE,Zerg,Zerg,Serral,Dark,25.35,Serral,1
207,2020-12-12,Lightshade LE,Zerg,Zerg,Serral,Dark,14.49,Serral,1
208,2020-12-12,Oxide LE,Zerg,Zerg,Serral,Dark,07.36,Serral,1
209,2020-12-12,Romanticide LE,Zerg,Zerg,Serral,Dark,12.08,Dark,0
210,2020-12-12,Deathaura LE,Zerg,Zerg,Reynor,HeroMarine,16.14,Reynor,1
211,2020-12-12,Lightshade LE,Zerg,Zerg,Reynor,HeroMarine,12.02,Reynor,1
212,2020-12-12,Oxide LE,Zerg,Zerg,Reynor,HeroMarine,08.47,Reynor,1
213,2020-12-12,Deathaura LE,Terran,Terran,Maru,PartinG,11.37,Maru,1
214,2020-12-12,Lightshade LE,Terran,Terran,Maru,PartinG,11.15,Maru,1
215,2020-12-12,Pillars of Gold LE,Terran,Terran,Maru,PartinG,10.04,Maru,1
216,2020-12-12,Romanticide LE,Terran,Terran,Maru,PartinG,10.26,PartinG,0
217,2020-12-12,Pillars of Gold LE,Zerg,Zerg,RAGNAROK,Zest,08.06,Zest,0
218,2020-12-12,Romanticide LE,Zerg,Zerg,RAGNAROK,Zest,12.34,Zest,0
219,2020-12-12,Submarine LE,Zerg,Zerg,RAGNAROK,Zest,10.01,Zest,0
220,2020-12-12,Deathaura LE,Zerg,Zerg,Rogue,Solar,13.12,Rogue,1
221,2020-12-12,Lightshade LE,Zerg,Zerg,Solar,Rogue,06.56,Rogue,0
222,2020-12-12,Oxide LE,Zerg,Zerg,Solar,Rogue,11.11,Solar,1
223,2020-12-12,Romanticide LE,Zerg,Zerg,Solar,Rogue,14.11,Rogue,0
224,2020-12-20,Deathaura LE,Zerg,Zerg,AgoElazer,maru,12.48,maru,0
225,2020-12-20,Lightshade LE,Zerg,Zerg,AgoElazer,maru,07.44,AgoElazer,1
226,2020-12-20,Oxide LE,Zerg,Zerg,AgoElazer,maru,06.03,maru,0
227,2020-12-20,Pillars of Gold LE,Zerg,Zerg,AgoElazer,maru,11.55,AgoElazer,1
228,2020-12-20,Romanticide LE,Zerg,Zerg,AgoElazer,maru,16.03,maru,0
229,2020-12-20,Lightshade LE,Terran,Terran,ByuN,Serral,26.47,Serral,0
230,2020-12-20,Oxide LE,Terran,Terran,ByuN,Serral,08.53,Serral,0
231,2020-12-20,Pillars of Gold LE,Terran,Terran,ByuN,Serral,28.33,Serral,0
232,2020-12-19,Deathaura LE,Zerg,Zerg,Dark,Reynor,11.22,Reynor,0
233,2020-12-19,Jagannatha LE,Zerg,Zerg,Dark,Reynor,14.32,Dark,1
234,2020-12-19,Lightshade LE,Zerg,Zerg,Dark,Reynor,24.31,Dark,1
235,2020-12-19,Pillars of Gold LE,Zerg,Zerg,Dark,Reynor,07.35,Dark,1
236,2020-12-19,Romanticide LE,Zerg,Zerg,Dark,Reynor,11.51,Reynor,0
237,2020-12-20,Deathaura LE,Zerg,Zerg,Dark,ShoWTimE,18.44,ShoWTimE,0
238,2020-12-20,Jagannatha LE,Zerg,Zerg,Dark,ShoWTimE,09.59,Dark,1
239,2020-12-20,Oxide LE,Zerg,Zerg,Dark,ShoWTimE,11.05,Dark,1
240,2020-12-20,Romanticide LE,Zerg,Zerg,Dark,ShoWTimE,35.21,Dark,1
241,2020-12-20,Deathaura LE,Zerg,Zerg,DPGDark,Maru,46.57,Maru,0
242,2020-12-20,Lightshade LE,Zerg,Zerg,DPGDark,Maru,14.49,DPGDark,1
243,2020-12-20,Oxide LE,Zerg,Zerg,DPGDark,Maru,08.35,Maru,0
244,2020-12-20,Pillars of Gold LE,Zerg,Zerg,DPGDark,Maru,11.11,DPGDark,1
245,2020-12-20,Romanticide LE,Zerg,Zerg,DPGDark,Maru,13.19,DPGDark,1
246,2020-12-19,Deathaura LE,Terran,Terran,Maru,Stats,20.00,Maru,1
247,2020-12-19,Oxide LE,Terran,Terran,Maru,Stats,16.04,Maru,1
248,2020-12-19,Pillars of Gold LE,Terran,Terran,Maru,Stats,28.57,Maru,1
249,2020-12-19,Deathaura LE,Zerg,Zerg,DPGDark,Rogue,14.28,DPGDark,1
250,2020-12-19,Jagannatha LE,Zerg,Zerg,DPGDark,Rogue,09.38,DPGDark,1
251,2020-12-19,Lightshade LE,Zerg,Zerg,DPGDark,Rogue,11.35,Rogue,0
252,2020-12-19,Oxide LE,Zerg,Zerg,DPGDark,Rogue,11.37,DPGDark,1
253,2020-12-19,Romanticide LE,Zerg,Zerg,DPGDark,Rogue,09.42,Rogue,0
254,2020-12-13,Jagannatha LE,Terran,Terran,HeroMarine,Stats,15.42,HeroMarine,1
255,2020-12-13,Oxide LE,Terran,Terran,HeroMarine,Stats,14.30,Stats,0
256,2020-12-13,Pillars of Gold LE,Terran,Terran,HeroMarine,Stats,07.06,Stats,0
257,2020-12-19,Deathaura LE,Zerg,Zerg,Solar,Maru,19.50,Maru,0
258,2020-12-19,Lightshade LE,Zerg,Zerg,Solar,Maru,11.06,Maru,0
259,2020-12-19,Oxide LE,Zerg,Zerg,Solar,Maru,09.15,Maru,0
260,2020-12-19,Pillars of Gold LE,Zerg,Zerg,Solar,Maru,11.00,Solar,1
261,2020-12-19,Deathaura LE,Zerg,Zerg,Ragnarok,Reynor,09.43,Reynor,0
262,2020-12-19,Jagannatha LE,Zerg,Zerg,Ragnarok,Reynor,05.25,Reynor,0
263,2020-12-19,Lightshade LE,Zerg,Zerg,Ragnarok,Reynor,06.13,Ragnarok,1
264,2020-12-19,Pillars of Gold LE,Zerg,Zerg,Reynor,Ragnarok,11.22,Reynor,1
265,2020-12-13,Deathaura LE,Zerg,Zerg,RAGNAROK,TYTY,01.29,RAGNAROK,1
266,2020-12-13,Jagannatha LE,Zerg,Zerg,RAGNAROK,TYTY,03.47,RAGNAROK,1
267,2020-12-13,Oxide LE,Zerg,Zerg,RAGNAROK,TYTY,07.32,TYTY,0
268,2020-12-13,Romanticide LE,Zerg,Zerg,RAGNAROK,TYTY,10.44,RAGNAROK,1
269,2020-12-18,Deathaura LE,Protoss,Protoss,Stats,Zest,06.54,Stats,1
270,2020-12-18,Deathaura LE,Protoss,Protoss,Stats,Zest,08.26,Stats,1
271,2020-12-18,Jagannatha LE,Protoss,Protoss,Stats,Zest,14.21,Stats,1
272,2020-12-18,Pillars of Gold LE,Protoss,Protoss,Stats,Zest,11.40,Stats,1
273,2020-12-18,Romanticide LE,Protoss,Protoss,Stats,Zest,09.45,Zest,0
274,2020-12-17,Romanticide LE,Terran,Terran,uwuThermal,soul,15.19,uwuThermal,1
275,2021-01-01,Submarine LE,Zerg,Zerg,Lambo,A.I.,08.28,Lambo,1
276,2021-01-05,Jagannatha LE,Protoss,Protoss,PattyMac,Jason,18.15,Jason,0
277,2021-01-05,Pillars of Gold LE,Protoss,Protoss,PattyMac,Jason,13.48,Jason,0
278,2020-12-20,Deathaura LE,Zerg,Zerg,DPGDark,ByuN,19.37,DPGDark,1
279,2020-12-20,Lightshade LE,Zerg,Zerg,DPGDark,ByuN,12.44,DPGDark,1
280,2020-12-20,Oxide LE,Zerg,Zerg,DPGDark,ByuN,15.16,DPGDark,1
281,2020-12-20,Deathaura LE,Zerg,Zerg,Dark,Serral,10.43,Dark,1
282,2020-12-21,Jagannatha LE,Zerg,Zerg,Dark,Serral,07.05,Dark,1
