,date,map_name,player_one_race,player_two_race,player_one,player_two,game_length,winner_name,p_one_winner
0,2021,jagannatha le,zerg,zerg,serral,showtime,30.03,serral,1
1,2021,2000 atmospheres le,zerg,zerg,serral,maru,24.05,maru,0
2,2021,oxide le,zerg,zerg,serral,maru,15.04,maru,0
3,2021,lightshade le,zerg,zerg,serral,maru,11.16,maru,0
4,2021,oxide le,protoss,protoss,trap,cure,11.19,cure,0
5,2021,lightshade le,protoss,protoss,parting,astrea,09.27,parting,1
6,2021,oxide le,protoss,protoss,parting,astrea,04.57,parting,1
7,2021,lightshade le,zerg,zerg,reynor,heromarine,14.21,reynor,1
8,2021,oxide le,zerg,zerg,reynor,heromarine,17.37,reynor,1
9,2021,2000 atmospheres le,zerg,zerg,reynor,heromarine,15.15,heromarine,0
10,2021,blackburn le,zerg,zerg,reynor,heromarine,16.26,heromarine,0
11,2021,romanticide le,zerg,zerg,reynor,heromarine,21.57,heromarine,0
12,2021,oxide le,protoss,protoss,parting,serral,23.14,serral,0
13,2021,blackburn le,protoss,protoss,parting,serral,02.50,serral,0
14,2021,oxide le,protoss,protoss,parting,serral,11.11,serral,0
15,2021,lightshade le,protoss,protoss,parting,serral,15.23,serral,0
16,2021,oxide le,zerg,zerg,jimrising,cham,09.52,jimrising,1
17,2021,romanticide le,zerg,zerg,jimrising,cham,10.40,jimrising,1
18,2021,romanticide le,protoss,protoss,gerald,soul,08.40,soul,0
19,2021,2000 atmospheres le,protoss,protoss,gerald,soul,11.50,gerald,1
20,2021,blackburn le,protoss,protoss,gerald,soul,11.01,soul,0
21,2021,oxide le,protoss,protoss,gerald,soul,08.31,soul,0
22,2021,2000 atmospheres le,protoss,protoss,hellraiser,skillous,08.55,skillous,0
23,2021,jagannatha le,protoss,protoss,hellraiser,skillous,09.08,hellraiser,1
24,2021,blackburn le,protoss,protoss,hellraiser,skillous,08.58,hellraiser,1
25,2021,romanticide le,protoss,protoss,hellraiser,skillous,13.22,skillous,0
26,2021,oxide le,protoss,protoss,hellraiser,skillous,10.53,skillous,0
27,2021,blackburn le,terran,terran,special,jimrising,06.51,special,1
28,2021,romanticide le,terran,terran,special,jimrising,07.24,special,1
29,2021,2000 atmospheres le,terran,terran,uthermal,krystianer,11.39,uthermal,1
30,2021,blackburn le,protoss,protoss,mana,ptitdrogo,15.30,ptitdrogo,0
31,2021,2000 atmospheres le,protoss,protoss,mana,ptitdrogo,05.50,mana,1
32,2021,jagannatha le,protoss,protoss,mana,ptitdrogo,06.20,mana,1
33,2021,romanticide le,protoss,protoss,mana,ptitdrogo,07.49,ptitdrogo,0
34,2021,beckett industries le,protoss,protoss,mana,ptitdrogo,14.43,ptitdrogo,0
35,2021,romanticide le,protoss,protoss,maxpax,uthermal,26.27,maxpax,1
36,2021,lightshade le,protoss,protoss,maxpax,uthermal,15.20,maxpax,1
37,2021,oxide le,protoss,protoss,maxpax,uthermal,07.04,uthermal,0
38,2021,blackburn le,protoss,protoss,maxpax,uthermal,07.18,maxpax,1
39,2021,jagannatha le,zerg,zerg,solar,serral,06.35,solar,1
40,2021,jagannatha le,protoss,protoss,showtime,serral,10.12,serral,0
41,2021,oxide le,terran,terran,clem,trap,06.19,trap,0
42,2021,oxide le,protoss,protoss,stats,showtime,26.12,stats,1
43,2021,pillars of gold le,zerg,zerg,serral,tyty,17.02,serral,1
44,2021,pillars of gold le,protoss,protoss,trap,serral,13.05,serral,0
45,2021,pillars of gold le,zerg,zerg,serral,stats,13.07,serral,1
46,2021,romanticide le,terran,terran,innovation,reynor,11.42,reynor,0
47,2021,submarine le,zerg,zerg,solar,stats,07.28,solar,1
48,2021,deathaura le,terran,terran,innovation,reynor,21.46,innovation,1
49,2021,jagannatha le,protoss,protoss,trap,serral,13.01,serral,0
50,2021,lightshade le,zerg,zerg,serral,tyty,17.40,serral,1
51,2021,lightshade le,protoss,protoss,stats,serral,06.32,serral,0
52,2021,lightshade le,protoss,protoss,stats,showtime,06.34,stats,1
53,2021,lightshade le,zerg,zerg,solar,stats,10.12,solar,1
54,2021,oxide le,zerg,zerg,serral,showtime,09.59,serral,1
55,2021,submarine le,zerg,zerg,solar,serral,14.58,serral,0
56,2021,deathaura le,zerg,zerg,serral,tyty,23.54,serral,1
57,2021,oxide le,zerg,zerg,solar,serral,13.41,solar,1
58,2021,pillars of gold le,terran,terran,innovation,reynor,17.46,innovation,1
59,2021,romanticide le,protoss,protoss,trap,serral,08.25,trap,1
60,2021,lightshade le,protoss,protoss,trap,serral,09.07,serral,0
61,2021,deathaura le,protoss,protoss,trap,serral,13.48,trap,1
62,2021,submarine le,protoss,protoss,trap,serral,08.59,trap,1
63,2021,oxide le,protoss,protoss,trap,serral,11.39,trap,1
64,2015,ruins of seras,zerg,zerg,bly,pilipili,08.16,bly,1
65,2021,deathaura le,zerg,zerg,reynor,heromarine,11.55,reynor,1
66,2021,deathaura le,zerg,zerg,rogue,parting,16.36,rogue,1
67,2021,deathaura le,terran,terran,byun,trap,13.21,trap,0
68,2021,deathaura le,terran,terran,byun,rogue,19.53,byun,1
69,2021,jagannatha le,terran,terran,heromarine,innovation,13.24,innovation,0
70,2021,jagannatha le,protoss,protoss,trap,rogue,11.34,rogue,0
71,2021,lightshade le,terran,terran,bunny,reynor,19.58,bunny,1
72,2021,pillars of gold le,terran,terran,bunny,innovation,10.12,bunny,1
73,2021,romanticide le,protoss,protoss,parting,trap,13.54,trap,0
74,2021,deathaura le,terran,terran,bunny,reynor,18.18,reynor,0
75,2021,jagannatha le,zerg,zerg,rogue,parting,04.10,parting,0
76,2021,lightshade le,terran,terran,bunny,innovation,19.29,innovation,0
77,2021,lightshade le,terran,terran,heromarine,innovation,08.08,innovation,0
78,2021,oxide le,protoss,protoss,trap,byun,11.24,byun,0
79,2021,oxide le,protoss,protoss,parting,trap,07.59,parting,1
80,2021,oxide le,zerg,zerg,rogue,byun,11.27,rogue,1
81,2021,romanticide le,zerg,zerg,reynor,heromarine,08.57,reynor,1
82,2021,romanticide le,protoss,protoss,trap,rogue,14.58,trap,1
83,2021,deathaura le,protoss,protoss,trap,rogue,09.21,trap,1
84,2021,jagannatha le,protoss,protoss,trap,parting,09.10,trap,1
85,2021,oxide le,terran,terran,bunny,innovation,12.25,bunny,1
86,2021,pillars of gold le,terran,terran,bunny,reynor,18.35,bunny,1
87,2021,romanticide le,zerg,zerg,rogue,parting,10.16,rogue,1
88,2021,romanticide le,protoss,protoss,trap,byun,10.31,byun,0
89,2021,romanticide le,zerg,zerg,rogue,byun,08.32,byun,0
90,2020,lightshade le,terran,terran,uthermal,neeb,05.24,uthermal,1
91,2021,lightshade le,zerg,zerg,lambo,sortof,05.49,lambo,1
92,2020,jagannatha le,zerg,zerg,bly,shadown,05.35,bly,1
93,2021,deathaura le,terran,terran,clem,zest,06.52,clem,1
94,2021,submarine le,terran,terran,clem,tyty,12.49,tyty,0
95,2021,lightshade le,terran,terran,clem,tyty,14.00,clem,1
96,2021,pillars of gold le,protoss,protoss,zest,clem,09.59,zest,1
97,2021,oxide le,terran,terran,clem,tyty,12.44,tyty,0
98,2021,romanticide le,protoss,protoss,zest,clem,19.44,clem,0
99,2020,jagannatha le,protoss,protoss,showtime,serral,11.20,serral,0
100,2020,lightshade le,protoss,protoss,showtime,serral,11.55,serral,0
101,2020,oxide le,protoss,protoss,showtime,serral,10.05,serral,0
102,2020,romanticide le,protoss,protoss,showtime,serral,38.39,showtime,1
104,2020,deathaura le,zerg,zerg,agoelazer,reynor,11.11,agoelazer,1
105,2020,jagannatha le,zerg,zerg,agoelazer,reynor,05.53,agoelazer,1
106,2020,romanticide le,zerg,zerg,agoelazer,reynor,07.39,agoelazer,1
107,2020,deathaura le,terran,terran,byun,rogue,11.47,rogue,0
108,2020,oxide le,terran,terran,byun,rogue,11.34,byun,1
109,2020,pillars of gold le,terran,terran,byun,rogue,06.04,byun,1
110,2020,romanticide le,terran,terran,byun,rogue,12.42,byun,1
111,2020,deathaura le,protoss,protoss,showtime,tyty,17.06,showtime,1
112,2020,lightshade le,protoss,protoss,showtime,tyty,08.32,tyty,0
113,2020,oxide le,protoss,protoss,showtime,tyty,11.58,showtime,1
114,2020,pillars of gold le,protoss,protoss,showtime,tyty,18.39,showtime,1
115,2020,deathaura le,protoss,protoss,zest,showtime,12.34,zest,1
116,2020,jagannatha le,protoss,protoss,showtime,zest,10.05,showtime,1
117,2020,lightshade le,protoss,protoss,showtime,zest,10.03,showtime,1
118,2020,oxide le,protoss,protoss,showtime,zest,07.46,showtime,1
119,2020,romanticide le,protoss,protoss,showtime,zest,07.50,zest,0
120,2020,deathaura le,zerg,zerg,serral,dark,08.28,dark,0
121,2020,jagannatha le,zerg,zerg,serral,dark,25.35,serral,1
122,2020,lightshade le,zerg,zerg,serral,dark,14.49,serral,1
123,2020,oxide le,zerg,zerg,serral,dark,07.36,serral,1
124,2020,romanticide le,zerg,zerg,serral,dark,12.08,dark,0
125,2020,deathaura le,zerg,zerg,reynor,heromarine,16.14,reynor,1
126,2020,lightshade le,zerg,zerg,reynor,heromarine,12.02,reynor,1
127,2020,oxide le,zerg,zerg,reynor,heromarine,08.47,reynor,1
128,2020,deathaura le,terran,terran,maru,parting,11.37,maru,1
129,2020,lightshade le,terran,terran,maru,parting,11.15,maru,1
130,2020,pillars of gold le,terran,terran,maru,parting,10.04,maru,1
131,2020,romanticide le,terran,terran,maru,parting,10.26,parting,0
132,2020,deathaura le,zerg,zerg,rogue,solar,13.12,rogue,1
133,2020,lightshade le,zerg,zerg,solar,rogue,06.56,rogue,0
134,2020,oxide le,zerg,zerg,solar,rogue,11.11,solar,1
135,2020,romanticide le,zerg,zerg,solar,rogue,14.11,rogue,0
136,2020,lightshade le,terran,terran,byun,serral,26.47,serral,0
137,2020,oxide le,terran,terran,byun,serral,08.53,serral,0
138,2020,pillars of gold le,terran,terran,byun,serral,28.33,serral,0
139,2020,deathaura le,zerg,zerg,dark,reynor,11.22,reynor,0
140,2020,jagannatha le,zerg,zerg,dark,reynor,14.32,dark,1
141,2020,lightshade le,zerg,zerg,dark,reynor,24.31,dark,1
142,2020,pillars of gold le,zerg,zerg,dark,reynor,07.35,dark,1
143,2020,romanticide le,zerg,zerg,dark,reynor,11.51,reynor,0
144,2020,deathaura le,zerg,zerg,dark,showtime,18.44,showtime,0
145,2020,jagannatha le,zerg,zerg,dark,showtime,09.59,dark,1
146,2020,oxide le,zerg,zerg,dark,showtime,11.05,dark,1
147,2020,romanticide le,zerg,zerg,dark,showtime,35.21,dark,1
148,2020,deathaura le,terran,terran,maru,stats,20.00,maru,1
149,2020,oxide le,terran,terran,maru,stats,16.04,maru,1
150,2020,pillars of gold le,terran,terran,maru,stats,28.57,maru,1
151,2020,jagannatha le,terran,terran,heromarine,stats,15.42,heromarine,1
152,2020,oxide le,terran,terran,heromarine,stats,14.30,stats,0
153,2020,pillars of gold le,terran,terran,heromarine,stats,07.06,stats,0
154,2020,deathaura le,zerg,zerg,solar,maru,19.50,maru,0
155,2020,lightshade le,zerg,zerg,solar,maru,11.06,maru,0
156,2020,oxide le,zerg,zerg,solar,maru,09.15,maru,0
157,2020,pillars of gold le,zerg,zerg,solar,maru,11.00,solar,1
158,2020,deathaura le,protoss,protoss,stats,zest,06.54,stats,1
159,2020,deathaura le,protoss,protoss,stats,zest,08.26,stats,1
160,2020,jagannatha le,protoss,protoss,stats,zest,14.21,stats,1
161,2020,pillars of gold le,protoss,protoss,stats,zest,11.40,stats,1
162,2020,romanticide le,protoss,protoss,stats,zest,09.45,zest,0
163,2020,romanticide le,terran,terran,uthermal,soul,15.19,uthermal,1
165,2020,deathaura le,zerg,zerg,dark,serral,10.43,dark,1
166,2020,jagannatha le,zerg,zerg,dark,serral,07.05,dark,1
167,2020,lightshade le,zerg,zerg,dark,serral,04.16,dark,1
168,2020,romanticide le,zerg,zerg,dark,serral,08.05,dark,1
169,2020,deathaura le,zerg,zerg,solar,cure,23.22,solar,1
170,2020,lightshade le,zerg,zerg,solar,cure,09.06,cure,0
171,2020,oxide le,zerg,zerg,solar,cure,18.13,solar,1
172,2020,pillars of gold le,zerg,zerg,solar,cure,22.13,solar,1
173,2020,lightshade le,terran,terran,heromarine,stats,14.14,stats,0
174,2020,romanticide le,terran,terran,heromarine,stats,09.21,heromarine,1
176,2020,lightshade le,zerg,zerg,lambo,soul,06.27,lambo,1
177,2020,romanticide le,terran,terran,byun,maru,12.27,byun,1
178,2020,lightshade le,terran,terran,byun,maru,11.22,maru,0
179,2020,deathaura le,terran,terran,byun,maru,17.47,maru,0
180,2020,jagannatha le,terran,terran,byun,maru,20.38,byun,1
181,2020,oxide le,terran,terran,maru,byun,08.39,byun,0
182,2020,pillars of gold le,terran,terran,byun,maru,09.34,byun,1
183,2020,pillars of gold le,zerg,zerg,serral,byun,19.33,serral,1
184,2020,romanticide le,terran,terran,byun,serral,41.33,byun,1
185,2020,oxide le,terran,terran,byun,solar,15.43,byun,1
186,2020,jagannatha le,terran,terran,byun,solar,09.55,byun,1
187,2020,pillars of gold le,terran,terran,byun,solar,09.01,byun,1
188,2020,deathaura le,terran,terran,uthermal,mana,09.10,uthermal,1
189,2020,lightshade le,zerg,zerg,reynor,maru,09.27,reynor,1
190,2020,pillars of gold le,zerg,zerg,reynor,maru,22.23,maru,0
191,2020,romanticide le,zerg,zerg,reynor,maru,27.39,reynor,1
192,2020,submarine le,zerg,zerg,reynor,maru,07.57,maru,0
193,2020,ice and chrome le,terran,terran,uthermal,ptitdrogo,11.05,uthermal,1
194,2020,lightshade le,zerg,zerg,serral,byun,23.23,byun,0
195,2020,oxide le,terran,terran,byun,serral,09.16,byun,1
196,2020,deathaura le,terran,terran,byun,serral,19.39,serral,0
199,2020,deathaura le,protoss,protoss,showtime,maru,19.01,maru,0
200,2020,romanticide le,protoss,protoss,parting,solar,13.15,solar,0
201,2020,oxide le,protoss,protoss,parting,solar,02.56,solar,0
202,2020,lightshade le,protoss,protoss,parting,solar,12.06,solar,0
203,2020,lightshade le,zerg,zerg,reynor,rogue,04.43,rogue,0
204,2020,deathaura le,zerg,zerg,reynor,rogue,11.18,rogue,0
205,2020,romanticide le,zerg,zerg,rogue,reynor,07.10,reynor,0
206,2020,jagannatha le,zerg,zerg,reynor,rogue,07.59,reynor,1
207,2020,submarine le,zerg,zerg,reynor,rogue,11.05,reynor,1
208,2020,romanticide le,protoss,protoss,showtime,serral,16.09,showtime,1
209,2020,jagannatha le,zerg,zerg,serral,showtime,12.54,serral,1
210,2020,pillars of gold le,protoss,protoss,showtime,serral,08.04,serral,0
211,2020,oxide le,protoss,protoss,showtime,serral,14.51,showtime,1
212,2021,romanticide le,terran,terran,heromarine,clem,10.39,clem,0
213,2021,oxide le,terran,terran,heromarine,clem,09.28,clem,0
214,2021,2000 atmospheres le,terran,terran,heromarine,clem,08.45,clem,0
215,2021,lightshade le,terran,terran,heromarine,clem,32.21,heromarine,1
216,2021,blackburn le,terran,terran,heromarine,clem,13.18,clem,0
217,2021,romanticide le,terran,terran,heromarine,clem,43.24,heromarine,1
218,2021,oxide le,terran,terran,heromarine,clem,10.40,clem,0
219,2021,beckett industries le,terran,terran,heromarine,clem,17.05,heromarine,1
220,2021,romanticide le,terran,terran,clem,maxpax,08.48,clem,1
221,2021,blackburn le,protoss,protoss,maxpax,clem,06.02,clem,0
222,2021,2000 atmospheres le,protoss,protoss,maxpax,clem,22.19,clem,0
223,2021,jagannatha le,zerg,zerg,serral,clem,08.16,clem,0
224,2021,beckett industries le,zerg,zerg,serral,clem,06.14,serral,1
225,2021,lightshade le,zerg,zerg,serral,clem,06.43,clem,0
226,2021,oxide le,zerg,zerg,serral,clem,19.51,clem,0
227,2021,2000 atmospheres le,zerg,zerg,serral,clem,09.19,clem,0
228,2021,lightshade le,terran,terran,heromarine,showtime,16.06,showtime,0
229,2021,romanticide le,terran,terran,heromarine,showtime,18.04,heromarine,1
230,2021,2000 atmospheres le,terran,terran,heromarine,showtime,07.16,heromarine,1
231,2021,oxide le,terran,terran,heromarine,showtime,08.18,heromarine,1
232,2021,lightshade le,terran,terran,uthermal,krystianer,09.34,uthermal,1
233,2021,romanticide le,terran,terran,uthermal,krystianer,12.19,uthermal,1
234,2021,beckett industries le,terran,terran,uthermal,krystianer,12.32,krystianer,0
235,2021,jagannatha le,protoss,protoss,maxpax,serral,08.27,maxpax,1
236,2021,beckett industries le,protoss,protoss,maxpax,serral,19.14,serral,0
238,2020,deathaura le,terran,terran,innovation,showtime,11.32,showtime,0
239,2020,jagannatha le,protoss,protoss,showtime,innovation,13.32,showtime,1
240,2020,romanticide le,protoss,protoss,showtime,innovation,15.41,innovation,0
241,2020,lightshade le,protoss,protoss,showtime,innovation,15.09,showtime,1
242,2020,lightshade le,terran,terran,clem,maru,20.31,maru,0
243,2020,deathaura le,terran,terran,clem,maru,19.49,maru,0
244,2020,pillars of gold le,terran,terran,clem,maru,10.27,maru,0
245,2020,deathaura le,terran,terran,clem,solar,20.11,solar,0
246,2020,oxide le,zerg,zerg,solar,clem,09.46,solar,1
247,2020,lightshade le,zerg,zerg,solar,clem,06.45,solar,1
248,2020,lightshade le,protoss,protoss,harstem,clem,19.27,clem,0
249,2020,oxide le,terran,terran,clem,harstem,05.57,clem,1
250,2020,pillars of gold le,terran,terran,clem,harstem,09.49,clem,1
251,2020,oxide le,zerg,zerg,solar,maru,15.03,solar,1
252,2020,romanticide le,zerg,zerg,solar,maru,20.58,maru,0
253,2020,pillars of gold le,terran,terran,maru,solar,15.03,solar,0
254,2020,lightshade le,zerg,zerg,solar,maru,14.35,solar,1
255,2020,pillars of gold le,protoss,protoss,harstem,maru,17.28,harstem,1
256,2020,romanticide le,protoss,protoss,harstem,maru,27.41,harstem,1
257,2020,oxide le,protoss,protoss,harstem,maru,10.14,maru,0
258,2020,lightshade le,zerg,zerg,serral,showtime,13.25,showtime,0
259,2020,lightshade le,terran,terran,byun,reynor,12.37,byun,1
260,2020,submarine le,terran,terran,byun,reynor,22.18,reynor,0
261,2020,romanticide le,terran,terran,byun,reynor,10.11,reynor,0
262,2020,deathaura le,terran,terran,byun,reynor,12.54,byun,1
263,2020,pillars of gold le,zerg,zerg,reynor,byun,20.27,byun,0
264,2020,deathaura le,terran,terran,byun,stats,08.54,byun,1
265,2020,pillars of gold le,terran,terran,byun,stats,10.11,byun,1
266,2020,romanticide le,protoss,protoss,stats,byun,10.35,stats,1
267,2020,oxide le,protoss,protoss,stats,byun,13.19,byun,0
268,2020,lightshade le,protoss,protoss,harstem,maru,11.30,maru,0
269,2020,pillars of gold le,protoss,protoss,parting,maxpax,07.59,parting,1
270,2020,deathaura le,protoss,protoss,parting,maxpax,14.39,parting,1
271,2020,oxide le,protoss,protoss,parting,maxpax,04.01,parting,1
272,2020,lightshade le,terran,terran,special,maxpax,13.52,maxpax,0
273,2020,lightshade le,protoss,protoss,stats,neeb,08.45,stats,1
274,2020,romanticide le,protoss,protoss,stats,neeb,21.37,stats,1
275,2020,deathaura le,protoss,protoss,neeb,stats,26.28,stats,0
276,2020,jagannatha le,zerg,zerg,reynor,neeb,16.40,reynor,1
277,2020,pillars of gold le,protoss,protoss,neeb,reynor,17.41,neeb,1
278,2020,oxide le,zerg,zerg,reynor,neeb,06.37,reynor,1
279,2020,lightshade le,zerg,zerg,reynor,neeb,03.39,reynor,1
280,2020,pillars of gold le,protoss,protoss,stats,reynor,12.26,stats,1
281,2020,submarine le,protoss,protoss,stats,reynor,10.45,reynor,0
282,2020,romanticide le,protoss,protoss,stats,reynor,03.20,reynor,0
283,2020,jagannatha le,zerg,zerg,reynor,stats,15.06,reynor,1
284,2020,nightshade le,protoss,protoss,mana,heromarine,10.57,heromarine,0
285,2020,pillars of gold le,zerg,zerg,serral,maru,25.17,maru,0
286,2020,lightshade le,zerg,zerg,serral,maru,20.01,serral,1
287,2020,romanticide le,zerg,zerg,rogue,maxpax,18.23,rogue,1
288,2020,oxide le,zerg,zerg,rogue,maxpax,13.27,rogue,1
289,2020,deathaura le,zerg,zerg,rogue,maxpax,09.21,rogue,1
290,2020,submarine le,protoss,protoss,maxpax,special,07.09,special,0
291,2020,deathaura le,terran,terran,special,maxpax,11.49,maxpax,0
292,2020,romanticide le,protoss,protoss,maxpax,special,17.54,maxpax,1
293,2020,oxide le,terran,terran,special,maxpax,20.44,special,1
294,2020,pillars of gold le,protoss,protoss,parting,special,07.35,parting,1
295,2020,romanticide le,protoss,protoss,parting,special,14.52,special,0
296,2020,lightshade le,protoss,protoss,parting,special,06.40,parting,1
297,2020,deathaura le,protoss,protoss,parting,special,14.52,parting,1
298,2020,jagannatha le,protoss,protoss,has,rex,06.30,rex,0
299,2020,deathaura le,protoss,protoss,has,rex,10.41,has,1
300,2020,pillars of gold le,protoss,protoss,has,rex,13.16,rex,0
301,2020,romanticide le,protoss,protoss,has,rex,07.52,has,1
302,2020,lightshade le,protoss,protoss,has,rex,19.11,rex,0
303,2020,romanticide le,protoss,protoss,nice,rex,13.57,nice,1
304,2020,lightshade le,protoss,protoss,nice,rex,14.32,nice,1
305,2020,submarine le,protoss,protoss,nice,rex,05.05,rex,0
306,2020,deathaura le,protoss,protoss,nice,rex,18.57,nice,1
307,2020,deathaura le,zerg,zerg,rex,has,09.52,has,0
308,2020,jagannatha le,zerg,zerg,rex,has,04.17,rex,1
309,2020,pillars of gold le,zerg,zerg,rex,has,08.24,has,0
310,2020,romanticide le,zerg,zerg,rex,has,13.57,has,0
311,2020,oxide le,protoss,protoss,nice,has,12.37,nice,1
312,2020,deathaura le,protoss,protoss,nice,has,06.31,has,0
313,2020,lightshade le,protoss,protoss,nice,has,15.25,has,0
314,2020,pillars of gold le,protoss,protoss,nice,has,09.16,nice,1
315,2020,romanticide le,protoss,protoss,nice,has,18.47,has,0
316,2020,submarine le,protoss,protoss,nice,has,15.40,nice,1
318,2020,deathaura le,protoss,protoss,nice,rex,17.06,nice,1
319,2020,romanticide le,protoss,protoss,nice,rex,09.56,nice,1
320,2020,pillars of gold le,zerg,zerg,enderr,seither,11.19,seither,0
321,2020,deathaura le,zerg,zerg,enderr,seither,18.10,enderr,1
322,2020,submarine le,zerg,zerg,enderr,seither,08.39,seither,0
323,2020,jagannatha le,zerg,zerg,enderr,seither,23.25,enderr,1
324,2020,submarine le,zerg,zerg,enderr,seither,06.55,enderr,1
325,2020,pillars of gold le,zerg,zerg,enderr,seither,12.23,enderr,1
326,2020,lightshade le,zerg,zerg,enderr,seither,14.11,seither,0
327,2020,oxide le,zerg,zerg,enderr,seither,18.32,enderr,1
328,2020,submarine le,protoss,protoss,astrea,neeb,04.44,astrea,1
329,2020,deathaura le,zerg,zerg,enderr,risky,13.38,enderr,1
330,2020,romanticide le,zerg,zerg,enderr,risky,09.03,enderr,1
331,2020,lightshade le,protoss,protoss,probe,risky,16.18,risky,0
332,2020,pillars of gold le,protoss,protoss,probe,risky,08.37,probe,1
333,2020,jagannatha le,protoss,protoss,probe,risky,14.36,probe,1
334,2020,lightshade le,protoss,protoss,teebul,probe,10.53,probe,0
335,2020,deathaura le,protoss,protoss,teebul,probe,14.40,teebul,1
336,2020,pillars of gold le,protoss,protoss,teebul,probe,09.47,teebul,1
337,2020,oxide le,zerg,zerg,namshar,pilipili,19.10,namshar,1
338,2020,deathaura le,zerg,zerg,namshar,pilipili,09.47,pilipili,0
339,2020,pillars of gold le,zerg,zerg,namshar,pilipili,10.02,namshar,1
340,2020,jagannatha le,zerg,zerg,scarlett,nina,20.40,scarlett,1
341,2020,deathaura le,protoss,protoss,nina,scarlett,14.18,scarlett,0
342,2020,lightshade le,protoss,protoss,nina,scarlett,14.35,scarlett,0
343,2020,submarine le,zerg,zerg,namshar,future,10.43,future,0
344,2020,pillars of gold le,zerg,zerg,namshar,future,11.21,future,0
345,2020,lightshade le,zerg,zerg,namshar,future,08.50,future,0
346,2020,lightshade le,protoss,protoss,nice,solar,05.00,solar,0
347,2020,pillars of gold le,protoss,protoss,maxpax,solar,07.35,solar,0
348,2020,jagannatha le,protoss,protoss,maxpax,solar,07.59,solar,0
349,2020,deathaura le,zerg,zerg,scarlett,future,06.52,scarlett,1
350,2020,lightshade le,protoss,protoss,neeb,astrea,08.36,astrea,0
351,2020,oxide le,protoss,protoss,neeb,astrea,05.20,astrea,0
352,2020,deathaura le,protoss,protoss,neeb,astrea,03.35,astrea,0
353,2020,pillars of gold le,protoss,protoss,neeb,scarlett,16.42,neeb,1
354,2020,deathaura le,zerg,zerg,scarlett,neeb,10.30,scarlett,1
355,2020,romanticide le,zerg,zerg,scarlett,neeb,17.55,neeb,0
356,2020,jagannatha le,protoss,protoss,neeb,scarlett,30.26,neeb,1
357,2020,lightshade le,protoss,protoss,astrea,neeb,12.05,neeb,0
358,2020,romanticide le,protoss,protoss,astrea,neeb,10.42,astrea,1
359,2020,deathaura le,protoss,protoss,astrea,neeb,06.40,neeb,0
360,2020,oxide le,protoss,protoss,astrea,neeb,12.41,astrea,1
361,2020,jagannatha le,protoss,protoss,astrea,neeb,05.42,neeb,0
362,2020,oxide le,terran,terran,future,astrea,14.27,astrea,0
363,2020,romanticide le,terran,terran,future,astrea,12.50,astrea,0
364,2020,pillars of gold le,terran,terran,future,astrea,07.24,astrea,0
365,2020,jagannatha le,protoss,protoss,neeb,scarlett,15.49,scarlett,0
366,2020,deathaura le,zerg,zerg,scarlett,neeb,08.24,neeb,0
367,2020,romanticide le,protoss,protoss,neeb,scarlett,13.25,neeb,1
368,2020,pillars of gold le,protoss,protoss,neeb,scarlett,38.20,neeb,1
369,2020,deathaura le,terran,terran,masa,nina,11.59,nina,0
370,2020,romanticide le,protoss,protoss,nina,masa,05.45,masa,0
371,2020,jagannatha le,protoss,protoss,nina,masa,15.26,masa,0
372,2020,pillars of gold le,protoss,protoss,nina,masa,10.54,nina,1
373,2020,oxide le,protoss,protoss,nina,masa,10.26,nina,1
374,2020,jagannatha le,zerg,zerg,namshar,pilipili,12.24,namshar,1
375,2020,oxide le,protoss,protoss,astrea,namshar,05.39,astrea,1
376,2020,romanticide le,zerg,zerg,namshar,astrea,16.26,astrea,0
377,2020,oxide le,zerg,zerg,tlo,astrea,16.35,astrea,0
378,2020,lightshade le,terran,terran,epic,neeb,08.08,neeb,0
379,2020,romanticide le,terran,terran,epic,neeb,10.13,neeb,0
380,2020,pillars of gold le,zerg,zerg,namshar,masa,13.27,namshar,1
381,2020,romanticide le,zerg,zerg,namshar,masa,16.45,namshar,1
382,2020,deathaura le,terran,terran,epic,masa,17.44,masa,0
383,2020,pillars of gold le,terran,terran,epic,masa,13.47,masa,0
384,2020,pillars of gold le,zerg,zerg,namshar,neeb,10.15,namshar,1
385,2020,romanticide le,zerg,zerg,namshar,neeb,06.26,neeb,0
386,2020,oxide le,protoss,protoss,neeb,namshar,09.33,neeb,1
387,2020,oxide le,terran,terran,epic,astrea,09.01,astrea,0
388,2020,romanticide le,protoss,protoss,astrea,epic,15.18,astrea,1
389,2020,romanticide le,zerg,zerg,tlo,epic,12.06,epic,0
390,2020,lightshade le,protoss,protoss,neeb,masa,04.24,neeb,1
391,2020,pillars of gold le,protoss,protoss,neeb,masa,06.27,neeb,1
392,2021,lightshade le,zerg,zerg,reynor,clem,13.30,clem,0
393,2021,oxide le,zerg,zerg,reynor,clem,05.52,reynor,1
394,2021,blackburn le,zerg,zerg,reynor,clem,06.44,clem,0
395,2021,2000 atmospheres le,zerg,zerg,reynor,clem,11.34,reynor,1
396,2021,romanticide le,zerg,zerg,reynor,clem,14.04,clem,0
397,2021,2000 atmospheres le,terran,terran,clem,soul,17.30,clem,1
398,2021,oxide le,terran,terran,clem,soul,16.17,clem,1
399,2021,romanticide le,terran,terran,clem,soul,20.02,clem,1
