,date,map_name,player_one_race,player_two_race,player_one,player_two,game_length,winner_name,p_one_winner
0,2021,jagannatha le,zerg,zerg,serral,showtime,30.03,serral,1
17,2021,2000 atmospheres le,zerg,zerg,serral,maru,24.05,maru,0
18,2021,oxide le,zerg,zerg,serral,maru,15.04,maru,0
19,2021,lightshade le,zerg,zerg,serral,maru,11.16,maru,0
22,2021,oxide le,protoss,protoss,trap,dpgcure,11.19,dpgcure,0
27,2021,lightshade le,protoss,protoss,parting,astrea,09.27,parting,1
28,2021,oxide le,protoss,protoss,parting,astrea,04.57,parting,1
40,2021,lightshade le,zerg,zerg,reynor,heromarine,14.21,reynor,1
41,2021,oxide le,zerg,zerg,reynor,heromarine,17.37,reynor,1
42,2021,2000 atmospheres le,zerg,zerg,reynor,heromarine,15.15,heromarine,0
43,2021,blackburn le,zerg,zerg,reynor,heromarine,16.26,heromarine,0
44,2021,romanticide le,zerg,zerg,reynor,heromarine,21.57,heromarine,0
45,2021,oxide le,protoss,protoss,parting,serral,23.14,serral,0
46,2021,blackburn le,protoss,protoss,parting,serral,02.50,serral,0
47,2021,oxide le,protoss,protoss,parting,serral,11.11,serral,0
48,2021,lightshade le,protoss,protoss,parting,serral,15.23,serral,0
49,2021,oxide le,zerg,zerg,jimrising,cham,09.52,jimrising,1
50,2021,romanticide le,zerg,zerg,jimrising,cham,10.40,jimrising,1
51,2021,romanticide le,protoss,protoss,gerald,soul,08.40,soul,0
52,2021,2000 atmospheres le,protoss,protoss,gerald,soul,11.50,gerald,1
53,2021,blackburn le,protoss,protoss,gerald,soul,11.01,soul,0
54,2021,oxide le,protoss,protoss,gerald,soul,08.31,soul,0
55,2021,2000 atmospheres le,protoss,protoss,hellraiser,skillous,08.55,skillous,0
56,2021,jagannatha le,protoss,protoss,hellraiser,skillous,09.08,hellraiser,1
57,2021,blackburn le,protoss,protoss,hellraiser,skillous,08.58,hellraiser,1
58,2021,romanticide le,protoss,protoss,hellraiser,skillous,13.22,skillous,0
59,2021,oxide le,protoss,protoss,hellraiser,skillous,10.53,skillous,0
60,2021,blackburn le,terran,terran,special,jimrising,06.51,special,1
61,2021,romanticide le,terran,terran,special,jimrising,07.24,special,1
62,2021,2000 atmospheres le,terran,terran,uthermal,krystianer,11.39,uthermal,1
63,2021,blackburn le,protoss,protoss,mana,ptitdrogo,15.30,ptitdrogo,0
64,2021,2000 atmospheres le,protoss,protoss,mana,ptitdrogo,05.50,mana,1
65,2021,jagannatha le,protoss,protoss,mana,ptitdrogo,06.20,mana,1
66,2021,romanticide le,protoss,protoss,mana,ptitdrogo,07.49,ptitdrogo,0
67,2021,beckett industries le,protoss,protoss,mana,ptitdrogo,14.43,ptitdrogo,0
68,2021,romanticide le,protoss,protoss,maxpax,uthermal,26.27,maxpax,1
69,2021,lightshade le,protoss,protoss,maxpax,uthermal,15.20,maxpax,1
70,2021,oxide le,protoss,protoss,maxpax,uthermal,07.04,uthermal,0
71,2021,blackburn le,protoss,protoss,maxpax,uthermal,07.18,maxpax,1
74,2021,jagannatha le,zerg,zerg,solar,serral,06.35,solar,1
75,2021,jagannatha le,protoss,protoss,showtime,serral,10.12,serral,0
76,2021,oxide le,terran,terran,liquidclem,trap,06.19,trap,0
77,2021,oxide le,protoss,protoss,stats,showtime,26.12,stats,1
78,2021,pillars of gold le,zerg,zerg,serral,tyty,17.02,serral,1
79,2021,pillars of gold le,protoss,protoss,trap,serral,13.05,serral,0
80,2021,pillars of gold le,zerg,zerg,serral,stats,13.07,serral,1
81,2021,romanticide le,terran,terran,innovation,reynor,11.42,reynor,0
82,2021,submarine le,zerg,zerg,solar,stats,07.28,solar,1
83,2021,deathaura le,terran,terran,innovation,reynor,21.46,innovation,1
84,2021,jagannatha le,protoss,protoss,trap,serral,13.01,serral,0
85,2021,lightshade le,zerg,zerg,serral,tyty,17.40,serral,1
86,2021,lightshade le,protoss,protoss,stats,serral,06.32,serral,0
87,2021,lightshade le,protoss,protoss,stats,showtime,06.34,stats,1
88,2021,lightshade le,zerg,zerg,solar,stats,10.12,solar,1
89,2021,oxide le,zerg,zerg,serral,showtime,09.59,serral,1
90,2021,submarine le,zerg,zerg,solar,serral,14.58,serral,0
91,2021,deathaura le,zerg,zerg,serral,tyty,23.54,serral,1
92,2021,oxide le,zerg,zerg,solar,serral,13.41,solar,1
93,2021,pillars of gold le,terran,terran,innovation,reynor,17.46,innovation,1
94,2021,romanticide le,protoss,protoss,trap,serral,08.25,trap,1
95,2021,lightshade le,protoss,protoss,trap,serral,09.07,serral,0
96,2021,deathaura le,protoss,protoss,trap,serral,13.48,trap,1
97,2021,submarine le,protoss,protoss,trap,serral,08.59,trap,1
98,2021,oxide le,protoss,protoss,trap,serral,11.39,trap,1
100,2015,ruins of seras,zerg,zerg,acerbly,pilipili,08.16,acerbly,1
124,2021,deathaura le,zerg,zerg,reynor,heromarine,11.55,reynor,1
125,2021,deathaura le,zerg,zerg,rogue,parting,16.36,rogue,1
126,2021,deathaura le,terran,terran,byun,trap,13.21,trap,0
127,2021,deathaura le,terran,terran,byun,rogue,19.53,byun,1
128,2021,jagannatha le,terran,terran,heromarine,innovation,13.24,innovation,0
129,2021,jagannatha le,protoss,protoss,trap,rogue,11.34,rogue,0
130,2021,lightshade le,terran,terran,bunny,reynor,19.58,bunny,1
131,2021,pillars of gold le,terran,terran,bunny,innovation,10.12,bunny,1
132,2021,romanticide le,protoss,protoss,parting,trap,13.54,trap,0
133,2021,deathaura le,terran,terran,bunny,reynor,18.18,reynor,0
134,2021,jagannatha le,zerg,zerg,rogue,parting,04.10,parting,0
135,2021,lightshade le,terran,terran,bunny,innovation,19.29,innovation,0
136,2021,lightshade le,terran,terran,heromarine,innovation,08.08,innovation,0
137,2021,oxide le,protoss,protoss,trap,byun,11.24,byun,0
138,2021,oxide le,protoss,protoss,parting,trap,07.59,parting,1
139,2021,oxide le,zerg,zerg,rogue,byun,11.27,rogue,1
140,2021,romanticide le,zerg,zerg,reynor,heromarine,08.57,reynor,1
141,2021,romanticide le,protoss,protoss,trap,rogue,14.58,trap,1
142,2021,deathaura le,protoss,protoss,trap,rogue,09.21,trap,1
143,2021,jagannatha le,protoss,protoss,trap,parting,09.10,trap,1
144,2021,oxide le,terran,terran,bunny,innovation,12.25,bunny,1
145,2021,pillars of gold le,terran,terran,bunny,reynor,18.35,bunny,1
146,2021,romanticide le,zerg,zerg,rogue,parting,10.16,rogue,1
147,2021,romanticide le,protoss,protoss,trap,byun,10.31,byun,0
148,2021,romanticide le,zerg,zerg,rogue,byun,08.32,byun,0
149,2020,lightshade le,terran,terran,uwuthermal,neeblet,05.24,uwuthermal,1
150,2021,lightshade le,zerg,zerg,lambo,sortof,05.49,lambo,1
151,2020,jagannatha le,zerg,zerg,blyonfire,shadown,05.35,blyonfire,1
153,2021,deathaura le,terran,terran,liquidclem,zest,06.52,liquidclem,1
156,2021,submarine le,terran,terran,liquidclem,tyty,12.49,tyty,0
158,2021,lightshade le,terran,terran,liquidclem,tyty,14.00,liquidclem,1
160,2021,pillars of gold le,protoss,protoss,zest,liquidclem,09.59,zest,1
163,2021,oxide le,terran,terran,liquidclem,tyty,12.44,tyty,0
165,2021,romanticide le,protoss,protoss,zest,liquidclem,19.44,liquidclem,0
168,2020,jagannatha le,protoss,protoss,showtime,serral,11.20,serral,0
169,2020,lightshade le,protoss,protoss,showtime,serral,11.55,serral,0
170,2020,oxide le,protoss,protoss,showtime,serral,10.05,serral,0
171,2020,romanticide le,protoss,protoss,showtime,serral,38.39,showtime,1
173,2021,lightshade le,terran,terran,vibe,a.i.,12.06,a.i.,0
177,2020,deathaura le,zerg,zerg,agoelazer,reynor,11.11,agoelazer,1
178,2020,jagannatha le,zerg,zerg,agoelazer,reynor,05.53,agoelazer,1
179,2020,romanticide le,zerg,zerg,agoelazer,reynor,07.39,agoelazer,1
183,2020,deathaura le,terran,terran,byun,rogue,11.47,rogue,0
184,2020,oxide le,terran,terran,byun,rogue,11.34,byun,1
185,2020,pillars of gold le,terran,terran,byun,rogue,06.04,byun,1
186,2020,romanticide le,terran,terran,byun,rogue,12.42,byun,1
190,2020,deathaura le,protoss,protoss,showtime,tyty,17.06,showtime,1
191,2020,lightshade le,protoss,protoss,showtime,tyty,08.32,tyty,0
192,2020,oxide le,protoss,protoss,showtime,tyty,11.58,showtime,1
193,2020,pillars of gold le,protoss,protoss,showtime,tyty,18.39,showtime,1
194,2020,deathaura le,protoss,protoss,zest,showtime,12.34,zest,1
195,2020,jagannatha le,protoss,protoss,showtime,zest,10.05,showtime,1
196,2020,lightshade le,protoss,protoss,showtime,zest,10.03,showtime,1
197,2020,oxide le,protoss,protoss,showtime,zest,07.46,showtime,1
198,2020,romanticide le,protoss,protoss,showtime,zest,07.50,zest,0
205,2020,deathaura le,zerg,zerg,serral,dark,08.28,dark,0
206,2020,jagannatha le,zerg,zerg,serral,dark,25.35,serral,1
207,2020,lightshade le,zerg,zerg,serral,dark,14.49,serral,1
208,2020,oxide le,zerg,zerg,serral,dark,07.36,serral,1
209,2020,romanticide le,zerg,zerg,serral,dark,12.08,dark,0
210,2020,deathaura le,zerg,zerg,reynor,heromarine,16.14,reynor,1
211,2020,lightshade le,zerg,zerg,reynor,heromarine,12.02,reynor,1
212,2020,oxide le,zerg,zerg,reynor,heromarine,08.47,reynor,1
213,2020,deathaura le,terran,terran,maru,parting,11.37,maru,1
214,2020,lightshade le,terran,terran,maru,parting,11.15,maru,1
215,2020,pillars of gold le,terran,terran,maru,parting,10.04,maru,1
216,2020,romanticide le,terran,terran,maru,parting,10.26,parting,0
220,2020,deathaura le,zerg,zerg,rogue,solar,13.12,rogue,1
221,2020,lightshade le,zerg,zerg,solar,rogue,06.56,rogue,0
222,2020,oxide le,zerg,zerg,solar,rogue,11.11,solar,1
223,2020,romanticide le,zerg,zerg,solar,rogue,14.11,rogue,0
229,2020,lightshade le,terran,terran,byun,serral,26.47,serral,0
230,2020,oxide le,terran,terran,byun,serral,08.53,serral,0
231,2020,pillars of gold le,terran,terran,byun,serral,28.33,serral,0
232,2020,deathaura le,zerg,zerg,dark,reynor,11.22,reynor,0
233,2020,jagannatha le,zerg,zerg,dark,reynor,14.32,dark,1
234,2020,lightshade le,zerg,zerg,dark,reynor,24.31,dark,1
235,2020,pillars of gold le,zerg,zerg,dark,reynor,07.35,dark,1
236,2020,romanticide le,zerg,zerg,dark,reynor,11.51,reynor,0
237,2020,deathaura le,zerg,zerg,dark,showtime,18.44,showtime,0
238,2020,jagannatha le,zerg,zerg,dark,showtime,09.59,dark,1
239,2020,oxide le,zerg,zerg,dark,showtime,11.05,dark,1
240,2020,romanticide le,zerg,zerg,dark,showtime,35.21,dark,1
246,2020,deathaura le,terran,terran,maru,stats,20.00,maru,1
247,2020,oxide le,terran,terran,maru,stats,16.04,maru,1
248,2020,pillars of gold le,terran,terran,maru,stats,28.57,maru,1
254,2020,jagannatha le,terran,terran,heromarine,stats,15.42,heromarine,1
255,2020,oxide le,terran,terran,heromarine,stats,14.30,stats,0
256,2020,pillars of gold le,terran,terran,heromarine,stats,07.06,stats,0
257,2020,deathaura le,zerg,zerg,solar,maru,19.50,maru,0
258,2020,lightshade le,zerg,zerg,solar,maru,11.06,maru,0
259,2020,oxide le,zerg,zerg,solar,maru,09.15,maru,0
260,2020,pillars of gold le,zerg,zerg,solar,maru,11.00,solar,1
269,2020,deathaura le,protoss,protoss,stats,zest,06.54,stats,1
270,2020,deathaura le,protoss,protoss,stats,zest,08.26,stats,1
271,2020,jagannatha le,protoss,protoss,stats,zest,14.21,stats,1
272,2020,pillars of gold le,protoss,protoss,stats,zest,11.40,stats,1
273,2020,romanticide le,protoss,protoss,stats,zest,09.45,zest,0
274,2020,romanticide le,terran,terran,uwuthermal,soul,15.19,uwuthermal,1
275,2021,submarine le,zerg,zerg,lambo,a.i.,08.28,lambo,1
281,2020,deathaura le,zerg,zerg,dark,serral,10.43,dark,1
282,2020,jagannatha le,zerg,zerg,dark,serral,07.05,dark,1
283,2020,lightshade le,zerg,zerg,dark,serral,04.16,dark,1
284,2020,romanticide le,zerg,zerg,dark,serral,08.05,dark,1
285,2020,deathaura le,zerg,zerg,solar,dpgcure,23.22,solar,1
286,2020,lightshade le,zerg,zerg,solar,dpgcure,09.06,dpgcure,0
287,2020,oxide le,zerg,zerg,solar,dpgcure,18.13,solar,1
288,2020,pillars of gold le,zerg,zerg,solar,dpgcure,22.13,solar,1
293,2020,lightshade le,terran,terran,heromarine,stats,14.14,stats,0
294,2020,romanticide le,terran,terran,heromarine,stats,09.21,heromarine,1
295,2020,romanticide le,terran,terran,jason,iiiiiiiiiiii,23.51,iiiiiiiiiiii,0
299,2020,lightshade le,zerg,zerg,lambo,soul,06.27,lambo,1
301,2020,romanticide le,terran,terran,byun,maru,12.27,byun,1
302,2020,lightshade le,terran,terran,byun,maru,11.22,maru,0
303,2020,deathaura le,terran,terran,byun,maru,17.47,maru,0
304,2020,jagannatha le,terran,terran,byun,maru,20.38,byun,1
305,2020,oxide le,terran,terran,maru,byun,08.39,byun,0
306,2020,pillars of gold le,terran,terran,byun,maru,09.34,byun,1
307,2020,pillars of gold le,zerg,zerg,serral,byun,19.33,serral,1
308,2020,romanticide le,terran,terran,byun,serral,41.33,byun,1
309,2020,oxide le,terran,terran,byun,solar,15.43,byun,1
310,2020,jagannatha le,terran,terran,byun,solar,09.55,byun,1
311,2020,pillars of gold le,terran,terran,byun,solar,09.01,byun,1
312,2020,deathaura le,terran,terran,uwuthermal,liquidmana,09.10,uwuthermal,1
313,2020,lightshade le,zerg,zerg,reynor,maru,09.27,reynor,1
314,2020,pillars of gold le,zerg,zerg,reynor,maru,22.23,maru,0
315,2020,romanticide le,zerg,zerg,reynor,maru,27.39,reynor,1
316,2020,submarine le,zerg,zerg,reynor,maru,07.57,maru,0
319,2020,ice and chrome le,terran,terran,uwuthermal,ptitdrogo,11.05,uwuthermal,1
328,2020,lightshade le,zerg,zerg,serral,byun,23.23,byun,0
329,2020,oxide le,terran,terran,byun,serral,09.16,byun,1
330,2020,deathaura le,terran,terran,byun,serral,19.39,serral,0
332,2020,deathaura le,zerg,zerg,serral,drg,13.57,serral,1
333,2020,jagannatha le,zerg,zerg,serral,drg,12.56,serral,1
334,2020,deathaura le,protoss,protoss,showtime,maru,19.01,maru,0
337,2020,romanticide le,protoss,protoss,parting,solar,13.15,solar,0
338,2020,oxide le,protoss,protoss,parting,solar,02.56,solar,0
339,2020,lightshade le,protoss,protoss,parting,solar,12.06,solar,0
340,2020,lightshade le,zerg,zerg,reynor,rogue,04.43,rogue,0
341,2020,deathaura le,zerg,zerg,reynor,rogue,11.18,rogue,0
342,2020,romanticide le,zerg,zerg,rogue,reynor,07.10,reynor,0
343,2020,jagannatha le,zerg,zerg,reynor,rogue,07.59,reynor,1
344,2020,submarine le,zerg,zerg,reynor,rogue,11.05,reynor,1
345,2020,romanticide le,protoss,protoss,showtime,serral,16.09,showtime,1
346,2020,jagannatha le,zerg,zerg,serral,showtime,12.54,serral,1
347,2020,pillars of gold le,protoss,protoss,showtime,serral,08.04,serral,0
348,2020,oxide le,protoss,protoss,showtime,serral,14.51,showtime,1
349,2021,romanticide le,terran,terran,heromarine,clem,10.39,clem,0
350,2021,oxide le,terran,terran,heromarine,clem,09.28,clem,0
351,2021,2000 atmospheres le,terran,terran,heromarine,clem,08.45,clem,0
352,2021,lightshade le,terran,terran,marinelord,clem,32.21,marinelord,1
353,2021,blackburn le,terran,terran,marinelord,clem,13.18,clem,0
354,2021,romanticide le,terran,terran,marinelord,clem,43.24,marinelord,1
355,2021,oxide le,terran,terran,marinelord,clem,10.40,clem,0
356,2021,beckett industries le,terran,terran,marinelord,clem,17.05,marinelord,1
357,2021,romanticide le,terran,terran,clem,maxpax,08.48,clem,1
358,2021,blackburn le,protoss,protoss,maxpax,clem,06.02,clem,0
359,2021,2000 atmospheres le,protoss,protoss,maxpax,clem,22.19,clem,0
360,2021,jagannatha le,zerg,zerg,serral,clem,08.16,clem,0
361,2021,beckett industries le,zerg,zerg,serral,clem,06.14,serral,1
362,2021,lightshade le,zerg,zerg,serral,clem,06.43,clem,0
363,2021,oxide le,zerg,zerg,serral,clem,19.51,clem,0
364,2021,2000 atmospheres le,zerg,zerg,serral,clem,09.19,clem,0
365,2021,lightshade le,terran,terran,heromarine,showtime,16.06,showtime,0
366,2021,romanticide le,terran,terran,heromarine,showtime,18.04,heromarine,1
367,2021,2000 atmospheres le,terran,terran,heromarine,showtime,07.16,heromarine,1
368,2021,oxide le,terran,terran,heromarine,showtime,08.18,heromarine,1
369,2021,lightshade le,terran,terran,uthermal,krystianer,09.34,uthermal,1
370,2021,romanticide le,terran,terran,uthermal,krystianer,12.19,uthermal,1
371,2021,beckett industries le,terran,terran,uthermal,krystianer,12.32,krystianer,0
372,2021,jagannatha le,protoss,protoss,maxpax,serral,08.27,maxpax,1
373,2021,beckett industries le,protoss,protoss,maxpax,serral,19.14,serral,0
374,2020,jagannatha le,zerg,zerg,serral,drg,14.26,serral,1
377,2020,deathaura le,terran,terran,innovation,showtime,11.32,showtime,0
378,2020,jagannatha le,protoss,protoss,showtime,innovation,13.32,showtime,1
379,2020,romanticide le,protoss,protoss,showtime,innovation,15.41,innovation,0
380,2020,lightshade le,protoss,protoss,showtime,innovation,15.09,showtime,1
381,2020,lightshade le,terran,terran,liquidclem,maru,20.31,maru,0
382,2020,deathaura le,terran,terran,liquidclem,maru,19.49,maru,0
383,2020,pillars of gold le,terran,terran,liquidclem,maru,10.27,maru,0
384,2020,deathaura le,terran,terran,liquidclem,solar,20.11,solar,0
385,2020,oxide le,zerg,zerg,solar,liquidclem,09.46,solar,1
386,2020,lightshade le,zerg,zerg,solar,liquidclem,06.45,solar,1
387,2020,lightshade le,protoss,protoss,tlharstem,liquidclem,19.27,liquidclem,0
388,2020,oxide le,terran,terran,liquidclem,tlharstem,05.57,liquidclem,1
389,2020,pillars of gold le,terran,terran,liquidclem,tlharstem,09.49,liquidclem,1
390,2020,oxide le,zerg,zerg,solar,maru,15.03,solar,1
391,2020,romanticide le,zerg,zerg,solar,maru,20.58,maru,0
392,2020,pillars of gold le,terran,terran,maru,solar,15.03,solar,0
393,2020,lightshade le,zerg,zerg,solar,maru,14.35,solar,1
394,2020,pillars of gold le,protoss,protoss,tlharstem,maru,17.28,tlharstem,1
395,2020,romanticide le,protoss,protoss,tlharstem,maru,27.41,tlharstem,1
396,2020,oxide le,protoss,protoss,tlharstem,maru,10.14,maru,0
398,2020,lightshade le,zerg,zerg,serral,showtime,13.25,showtime,0
399,2020,lightshade le,terran,terran,byun,reynor,12.37,byun,1
400,2020,submarine le,terran,terran,byun,reynor,22.18,reynor,0
401,2020,romanticide le,terran,terran,byun,reynor,10.11,reynor,0
402,2020,deathaura le,terran,terran,byun,reynor,12.54,byun,1
403,2020,pillars of gold le,zerg,zerg,reynor,byun,20.27,byun,0
404,2020,deathaura le,terran,terran,byun,stats,08.54,byun,1
405,2020,pillars of gold le,terran,terran,byun,stats,10.11,byun,1
406,2020,romanticide le,protoss,protoss,stats,byun,10.35,stats,1
407,2020,oxide le,protoss,protoss,stats,byun,13.19,byun,0
408,2020,lightshade le,protoss,protoss,tlharstem,maru,11.30,maru,0
409,2020,pillars of gold le,protoss,protoss,parting,maxpax,07.59,parting,1
410,2020,deathaura le,protoss,protoss,parting,maxpax,14.39,parting,1
411,2020,oxide le,protoss,protoss,parting,maxpax,04.01,parting,1
412,2020,lightshade le,terran,terran,special,maxpax,13.52,maxpax,0
413,2020,lightshade le,protoss,protoss,stats,neeb,08.45,stats,1
414,2020,romanticide le,protoss,protoss,stats,neeb,21.37,stats,1
415,2020,deathaura le,protoss,protoss,neeb,stats,26.28,stats,0
416,2020,jagannatha le,zerg,zerg,reynor,neeblet,16.40,reynor,1
417,2020,pillars of gold le,protoss,protoss,neeblet,reynor,17.41,neeblet,1
418,2020,oxide le,zerg,zerg,reynor,neeblet,06.37,reynor,1
419,2020,lightshade le,zerg,zerg,reynor,neeblet,03.39,reynor,1
420,2020,pillars of gold le,protoss,protoss,stats,reynor,12.26,stats,1
421,2020,submarine le,protoss,protoss,stats,reynor,10.45,reynor,0
422,2020,romanticide le,protoss,protoss,stats,reynor,03.20,reynor,0
423,2020,jagannatha le,zerg,zerg,reynor,stats,15.06,reynor,1
428,2020,nightshade le,protoss,protoss,liquidmana,heromarine,10.57,heromarine,0
429,2020,pillars of gold le,zerg,zerg,serral,maru,25.17,maru,0
430,2020,lightshade le,zerg,zerg,serral,maru,20.01,serral,1
437,2020,romanticide le,zerg,zerg,rogue,maxpax,18.23,rogue,1
438,2020,oxide le,zerg,zerg,rogue,maxpax,13.27,rogue,1
439,2020,deathaura le,zerg,zerg,rogue,maxpax,09.21,rogue,1
440,2020,submarine le,protoss,protoss,maxpax,special,07.09,special,0
441,2020,deathaura le,terran,terran,special,maxpax,11.49,maxpax,0
442,2020,romanticide le,protoss,protoss,maxpax,special,17.54,maxpax,1
443,2020,oxide le,terran,terran,special,maxpax,20.44,special,1
444,2020,pillars of gold le,protoss,protoss,parting,special,07.35,parting,1
445,2020,romanticide le,protoss,protoss,parting,special,14.52,special,0
446,2020,lightshade le,protoss,protoss,parting,special,06.40,parting,1
447,2020,deathaura le,protoss,protoss,parting,special,14.52,parting,1
451,2020,jagannatha le,protoss,protoss,has,rex,06.30,rex,0
452,2020,deathaura le,protoss,protoss,has,rex,10.41,has,1
453,2020,pillars of gold le,protoss,protoss,has,rex,13.16,rex,0
454,2020,romanticide le,protoss,protoss,has,rex,07.52,has,1
455,2020,lightshade le,protoss,protoss,has,rex,19.11,rex,0
459,2020,romanticide le,protoss,protoss,nice,rex,13.57,nice,1
460,2020,lightshade le,protoss,protoss,nice,rex,14.32,nice,1
461,2020,submarine le,protoss,protoss,nice,rex,05.05,rex,0
462,2020,deathaura le,protoss,protoss,nice,rex,18.57,nice,1
463,2020,deathaura le,zerg,zerg,rex,has,09.52,has,0
464,2020,jagannatha le,zerg,zerg,rex,has,04.17,rex,1
465,2020,pillars of gold le,zerg,zerg,rex,has,08.24,has,0
466,2020,romanticide le,zerg,zerg,rex,has,13.57,has,0
467,2020,oxide le,protoss,protoss,nice,has,12.37,nice,1
468,2020,deathaura le,protoss,protoss,nice,has,06.31,has,0
469,2020,lightshade le,protoss,protoss,nice,has,15.25,has,0
470,2020,pillars of gold le,protoss,protoss,nice,has,09.16,nice,1
471,2020,romanticide le,protoss,protoss,nice,has,18.47,has,0
472,2020,submarine le,protoss,protoss,nice,has,15.40,nice,1
473,2020,deathaura le,zerg,zerg,vibe,a.i.,10.49,vibe,1
487,2020,deathaura le,protoss,protoss,nice,rex,17.06,nice,1
488,2020,romanticide le,protoss,protoss,nice,rex,09.56,nice,1
505,2020,pillars of gold le,zerg,zerg,enderr,seither,11.19,seither,0
507,2020,deathaura le,zerg,zerg,enderr,seither,18.10,enderr,1
508,2020,submarine le,zerg,zerg,enderr,seither,08.39,seither,0
509,2020,jagannatha le,zerg,zerg,enderr,seither,23.25,enderr,1
518,2020,submarine le,zerg,zerg,enderr,seither,06.55,enderr,1
519,2020,pillars of gold le,zerg,zerg,enderr,seither,12.23,enderr,1
520,2020,lightshade le,zerg,zerg,enderr,seither,14.11,seither,0
521,2020,oxide le,zerg,zerg,enderr,seither,18.32,enderr,1
524,2020,submarine le,protoss,protoss,astrea,neeb,04.44,astrea,1
532,2020,deathaura le,zerg,zerg,enderr,risky,13.38,enderr,1
533,2020,romanticide le,zerg,zerg,enderr,risky,09.03,enderr,1
541,2020,lightshade le,protoss,protoss,probe,risky,16.18,risky,0
542,2020,pillars of gold le,protoss,protoss,probe,risky,08.37,probe,1
543,2020,jagannatha le,protoss,protoss,probe,risky,14.36,probe,1
546,2020,lightshade le,protoss,protoss,teebul,probe,10.53,probe,0
547,2020,deathaura le,protoss,protoss,teebul,probe,14.40,teebul,1
548,2020,pillars of gold le,protoss,protoss,teebul,probe,09.47,teebul,1
549,2020,oxide le,zerg,zerg,namshar,pilipili,19.10,namshar,1
550,2020,deathaura le,zerg,zerg,namshar,pilipili,09.47,pilipili,0
551,2020,pillars of gold le,zerg,zerg,namshar,pilipili,10.02,namshar,1
552,2020,jagannatha le,zerg,zerg,scarlett,nina,20.40,scarlett,1
553,2020,deathaura le,protoss,protoss,nina,scarlett,14.18,scarlett,0
554,2020,lightshade le,protoss,protoss,nina,scarlett,14.35,scarlett,0
555,2020,submarine le,zerg,zerg,namshar,future,10.43,future,0
556,2020,pillars of gold le,zerg,zerg,namshar,future,11.21,future,0
557,2020,lightshade le,zerg,zerg,namshar,future,08.50,future,0
558,2020,lightshade le,protoss,protoss,nice,solar,05.00,solar,0
559,2020,pillars of gold le,protoss,protoss,maxpax,solar,07.35,solar,0
560,2020,jagannatha le,protoss,protoss,maxpax,solar,07.59,solar,0
561,2020,deathaura le,zerg,zerg,scarlett,future,06.52,scarlett,1
562,2020,lightshade le,protoss,protoss,neeb,astrea,08.36,astrea,0
563,2020,oxide le,protoss,protoss,neeb,astrea,05.20,astrea,0
564,2020,deathaura le,protoss,protoss,neeb,astrea,03.35,astrea,0
565,2020,pillars of gold le,protoss,protoss,neeb,scarlett,16.42,neeb,1
566,2020,deathaura le,zerg,zerg,scarlett,neeb,10.30,scarlett,1
567,2020,romanticide le,zerg,zerg,scarlett,neeb,17.55,neeb,0
568,2020,jagannatha le,protoss,protoss,neeb,scarlett,30.26,neeb,1
569,2020,lightshade le,protoss,protoss,astrea,neeb,12.05,neeb,0
570,2020,romanticide le,protoss,protoss,astrea,neeb,10.42,astrea,1
571,2020,deathaura le,protoss,protoss,astrea,neeb,06.40,neeb,0
572,2020,oxide le,protoss,protoss,astrea,neeb,12.41,astrea,1
573,2020,jagannatha le,protoss,protoss,astrea,neeb,05.42,neeb,0
574,2020,oxide le,terran,terran,future,astrea,14.27,astrea,0
575,2020,romanticide le,terran,terran,future,astrea,12.50,astrea,0
576,2020,pillars of gold le,terran,terran,future,astrea,07.24,astrea,0
577,2020,jagannatha le,protoss,protoss,neeb,scarlett,15.49,scarlett,0
578,2020,deathaura le,zerg,zerg,scarlett,neeb,08.24,neeb,0
579,2020,romanticide le,protoss,protoss,neeb,scarlett,13.25,neeb,1
580,2020,pillars of gold le,protoss,protoss,neeb,scarlett,38.20,neeb,1
581,2020,deathaura le,terran,terran,masa,nina,11.59,nina,0
582,2020,romanticide le,protoss,protoss,nina,masa,05.45,masa,0
583,2020,jagannatha le,protoss,protoss,nina,masa,15.26,masa,0
584,2020,pillars of gold le,protoss,protoss,nina,masa,10.54,nina,1
585,2020,oxide le,protoss,protoss,nina,masa,10.26,nina,1
586,2020,jagannatha le,zerg,zerg,namshar,pilipili,12.24,namshar,1
587,2020,oxide le,protoss,protoss,astrea,namshar,05.39,astrea,1
588,2020,romanticide le,zerg,zerg,namshar,astrea,16.26,astrea,0
595,2020,oxide le,zerg,zerg,tlo,astrea,16.35,astrea,0
597,2020,lightshade le,terran,terran,epic,neeb,08.08,neeb,0
598,2020,romanticide le,terran,terran,epic,neeb,10.13,neeb,0
599,2020,pillars of gold le,zerg,zerg,namshar,masa,13.27,namshar,1
600,2020,romanticide le,zerg,zerg,namshar,masa,16.45,namshar,1
606,2020,deathaura le,terran,terran,epic,masa,17.44,masa,0
607,2020,pillars of gold le,terran,terran,epic,masa,13.47,masa,0
608,2020,pillars of gold le,zerg,zerg,namshar,neeb,10.15,namshar,1
609,2020,romanticide le,zerg,zerg,namshar,neeb,06.26,neeb,0
610,2020,oxide le,protoss,protoss,neeb,namshar,09.33,neeb,1
618,2020,oxide le,terran,terran,epic,astrea,09.01,astrea,0
619,2020,romanticide le,protoss,protoss,astrea,epic,15.18,astrea,1
